X,...1,date,EmployeeStatus,reviewer_id,rating_overall,rating_workfamily,rating_culture,rating_diversity,rating_leadership,rating_opportunity,rating_compensation,review_pros,review_cons,ceo_approval,companyid,ceo_app2,cleaned_review_pros,cleaned_review_cons,gender,status
3777,5043,2017-10-06,False,17202226,2.0,4,1,0,1,1,3,"BASE Salary in the DE market is on the higher side,(read con), freedom mostly to work from home as needed, 4 summer Fridays off additional for the past fewer years in us cards","Senior leadership can be split into 2 groups those who want to get promoted at all costs, and those who just wants to keep everything the way they are. Theres not a sense of direction for where the group is going, and strong disconnect from citi as a whole. Teams generally don't work together, communication  between teams is nonexistent, push back by senior management is usually on their own team, and very little support given to employees to grow and develop. \nBonus for most people is 0, don't buy the lie that HR tell you, insurance is expensive and has a high deductible. Overall, I'd say if you get a good base salary and don't care much about your work, this is a good place to work, otherwise you will be frustrated, angered, and have nothing to show for after all that. \nTheres not a culture of promoting from within, most people are on h1b from India, so doing the work is more important than the why.","""DISAPPROVE""",7,-1.0,BASE Salary DE market higher side   read con   freedom mostly work home needed   summer Fridays additional past fewer years us cards,Senior leadership split  groups want get promoted costs  wants keep everything way  Theres sense direction group going  strong disconnect citi whole  Teams generally nt work together  communication teams nonexistent  push back senior management usually team  little support given employees grow develop  nBonus people   nt buy lie HR tell  insurance expensive high deductible  Overall  say get good base salary nt care much work  good place work  otherwise frustrated  angered  nothing show  nTheres culture promoting within  people hb India  work important ,1,0
26,26,2022-07-03,True,66248589,5.0,5,5,5,5,5,5,"Great pay. As a junior employee that started as an intern and eventually got hired full-time, the salary was beyond what I had expected. \n\nGreat benefits. Tuition compensation, health, retirement, etc.\n\nFlexible hybrid work environment - some people work from home full time, others are in the office. This is great for productivity and work\u002Flife balance.","A lot of people work from home, which can make it hard for those that go into the office to get face time with colleagues. \n\nI wouldn't consider this to be a huge CON, but if you are someone that gets energized from being around others, it could be a bit disappointing to walk into an empty office in the middle of the week.","""APPROVE""",27,1.0,Great pay  junior employee started intern eventually got hired fulltime  salary beyond expected  nnGreat benefits  Tuition compensation  health  retirement  etcnnFlexible hybrid work environment  people work home full time  others office  great productivity workuFlife balance ,lot people work home  make hard go office get face time colleagues  nnI would nt consider huge CON  someone gets energized around others  could bit disappointing walk empty office middle week ,0,1
34492,46043,2018-06-23,False,21174733,1.0,1,1,0,1,1,4,Good salary and commission level,Lousy culture with no teamwork,"""DISAPPROVE""",11,-1.0,Good salary commission level,Lousy culture teamwork,0,0
26303,34565,2018-07-31,True,21746517,4.0,2,3,0,1,2,3,"Access to good training, and very good sales tools.",Sales Territories always changing and commissions %  reducing each year.,,11,,Access good training  good sales tools ,Sales Territories always changing commissions  reducing year ,0,1
17643,22691,2017-01-24,False,13457958,3.0,3,4,0,4,4,3,Got me in best shape of my life. Also had good benefits and potential for growth with the company,Working overnight and trying to sleep during the day took too much of a toll on my mental health.,"""APPROVE""",8,1.0,Got best shape life  Also good benefits potential growth company,Working overnight trying sleep day took much toll mental health ,1,0
817,1038,2018-10-10,True,22882014,4.0,1,1,0,1,1,4,"Pays well,  many career paths, benefits are ok","Affordability act, no job security, union isn’t strong anymore, hard to advance","""APPROVE""",19,1.0,Pays well  many career paths  benefits ok,Affordability act  job security  union  strong anymore  hard advance,1,1
8302,10842,2021-05-29,True,47634001,2.0,4,3,3,3,1,4,Good pay benefits and management,Un organization long hours lots of OT,,5,,Good pay benefits management,Un organization long hours lots OT,0,1
10930,14404,2015-07-07,True,7142472,1.0,4,3,0,3,3,2,"I started at Walgreen's last year, and as my first retail job there was so much to learn that I felt like a sponge. Being genuinely interested in people and going the extra mile in customer service are a must. Most people I've worked with have been amazing, but the turnover rate is so high that you get to know a fellow employee and then they vanish. \r\n\r\nPros:\r\n Great employees\r\n Great learning experience for future jobs (cash handling, sales, service, etc)\r\n It's a job and it pays more than nothing","You do a lot more work than you would think at Walgreen's for minimum wage, with a smile on your face whether you like it or not. \r\n\r\nLots of:\r\n Manual Labor\r\n Multi-Tasking\r\n Constant schedule changes","""DISAPPROVE""",5,-1.0,started Walgreen last year  first retail job much learn felt like sponge  genuinely interested people going extra mile customer service must  people worked amazing  turnover rate high get know fellow employee vanish  rnrnPros  rn Great employeesrn Great learning experience future jobs  cash handling  sales  service  etc  rn job pays nothing,lot work would think Walgreen minimum wage  smile face whether like  rnrnLots  rn Manual Laborrn MultiTaskingrn Constant schedule changes,1,1
1785,2333,2016-01-14,False,9195789,4.0,3,3,0,3,2,2,"-20% discount on everything (Even though customers will get same % with coupons)\r\n-Some incentive items for employees to purchase at a higher discount (so you can use them and know how to sell them)\r\n-If you don't know a product, or you have a jerk customer, you're allowed to \""pass the buck\"" (call a manager over to take care of it, relieving some of the stress off you)\r\n-I guess it really depends on what store your at, but as long as your trying to do your job management is relatively relaxed","-It's retail, so you'll have to deal with your fair share of obnoxious customers and kiss their butt's  (you're not required to pester them at all times though)\r\n-The inventory\u002Fcomputer system is ancient.\r\n-The job can get anywhere from mind numbingly dull to pull your hair out crazy.  Usually just floats in the middle though which is good. \r\n (but even so its still just retail, not like your saving lives)","""NO_OPINION""",48,0.0,  discount everything  Even though customers get  coupons  rnSome incentive items employees purchase higher discount  use know sell  rnIf nt know product  jerk customer  allowed   pass buck   call manager take care  relieving stress  rnI guess really depends store  long trying job management relatively relaxed,retail  deal fair share obnoxious customers kiss butt  required pester times though  rnThe inventoryuFcomputer system ancientrnThe job get anywhere mind numbingly dull pull hair crazy  Usually floats middle though good  rn  even still retail  like saving lives ,1,0
1008,1331,2017-05-23,True,15179897,4.0,5,5,0,5,5,5,TIAA provides a lot of opportunities to grow and develop your career.  A company you can work for for 30 years.,"Difficulty to determine the exact direction you would like to move in your career, because there are so many different options\u002Fdirections.","""APPROVE""",12,1.0,TIAA provides lot opportunities grow develop career  company work  years ,Difficulty determine exact direction would like move career  many different optionsuFdirections ,1,1
1521,1980,2012-02-06,True,1322177,,5,0,0,2,2,4,"- Ample resources to learn more about the industry. \r\n- Opportuinity for enrichment training for your current position.\r\n- Opportunity to work at the pulse of the industry, gaining knowledge and expertise that no one else will have.\r\n- Ample opportunity for lateral job changes to increase your skill set.","- Highly political. It's all about who you know. \r\n- Decisions about people are based on perception and not fact. If someone is very vocal in a meeting and \""appears\"" to be knowledgeable, they seem to get all of the recognition.  However, the folks that talk less and work more are not respected as having knowledge of their jobs.\r\n- Too many meetings and not enough action.","""APPROVE""",6,1.0, Ample resources learn industry  rn Opportuinity enrichment training current positionrn Opportunity work pulse industry  gaining knowledge expertise one else havern Ample opportunity lateral job changes increase skill set , Highly political  know  rn Decisions people based perception fact  someone vocal meeting   appears  knowledgeable  seem get recognition  However  folks talk less work respected knowledge jobsrn many meetings enough action ,1,1
